userId,movieId,rating
tmdb_176,4816,1.0
tmdb_176,4896,6.0
tmdb_176,4973,7.0
tmdb_176,4993,9.0
tmdb_176,5064,5.0
tmdb_176,5072,1.0
tmdb_176,5816,6.0
tmdb_176,5971,8.0
tmdb_176,6016,8.0
tmdb_176,6283,6.0
tmdb_176,6934,5.0
tmdb_176,7090,9.0
tmdb_176,8970,7.0
tmdb_176,8981,3.0
tmdb_176,8983,8.0
tmdb_176,27815,8.0
tmdb_176,27850,6.0
tmdb_176,30793,5.0
tmdb_176,31658,10.0
tmdb_176,40815,6.0
tmdb_176,41566,5.0
tmdb_176,41571,6.0
tmdb_176,44191,7.0
tmdb_176,45722,6.0
tmdb_176,46976,8.0
tmdb_176,55721,5.0
tmdb_176,56152,6.0
tmdb_176,56171,6.0
tmdb_176,58559,6.0
tmdb_176,71282,8.0
tmdb_176,74458,8.0
tmdb_176,86835,4.0
tmdb_177,2,10.0
tmdb_177,6,10.0
tmdb_177,18,8.0
tmdb_177,22,8.0
tmdb_177,66,2.0
tmdb_177,70,8.0
tmdb_177,76,4.0
tmdb_177,89,8.0
tmdb_177,95,8.0
tmdb_177,107,6.0
tmdb_177,111,8.0
tmdb_177,150,10.0
tmdb_177,160,4.0
tmdb_177,161,8.0
tmdb_177,163,8.0
tmdb_177,164,8.0
tmdb_177,165,10.0
tmdb_177,170,8.0
tmdb_177,172,8.0
tmdb_177,173,6.0
tmdb_177,185,8.0
tmdb_177,196,6.0
tmdb_177,198,10.0
tmdb_177,200,8.0
tmdb_177,223,10.0
tmdb_177,225,6.0
tmdb_177,240,6.0
tmdb_177,256,6.0
tmdb_177,258,4.0
tmdb_177,288,6.0
tmdb_177,292,8.0
tmdb_177,293,10.0
tmdb_177,316,8.0
tmdb_177,319,8.0
tmdb_177,327,6.0
tmdb_177,329,8.0
tmdb_177,332,8.0
tmdb_177,338,8.0
tmdb_177,349,8.0
tmdb_177,350,8.0
tmdb_177,377,8.0
tmdb_177,379,6.0
tmdb_177,405,4.0
tmdb_177,407,4.0
tmdb_177,422,10.0
tmdb_177,423,10.0
tmdb_177,426,6.0
tmdb_177,435,8.0
tmdb_177,442,6.0
tmdb_177,454,8.0
tmdb_177,457,10.0
tmdb_177,480,10.0
tmdb_177,481,8.0
tmdb_177,482,8.0
tmdb_177,494,6.0
tmdb_177,497,10.0
tmdb_177,504,6.0
tmdb_177,512,8.0
tmdb_177,540,6.0
tmdb_177,541,10.0
tmdb_177,546,6.0
tmdb_177,547,2.0
tmdb_177,587,8.0
tmdb_177,588,8.0
tmdb_177,593,10.0
tmdb_177,600,8.0
tmdb_177,608,10.0
tmdb_177,628,10.0
tmdb_177,662,10.0
tmdb_177,691,8.0
tmdb_177,780,10.0
tmdb_177,786,8.0
tmdb_177,788,8.0
tmdb_177,832,8.0
tmdb_177,839,6.0
tmdb_177,849,6.0
tmdb_177,861,8.0
tmdb_177,880,4.0
tmdb_177,891,6.0
tmdb_177,1089,10.0
tmdb_177,1092,10.0
tmdb_177,1127,10.0
tmdb_177,1259,10.0
tmdb_177,1370,10.0
tmdb_177,1372,10.0
tmdb_177,1373,6.0
tmdb_177,1374,10.0
tmdb_177,1375,8.0
tmdb_177,1376,10.0
tmdb_177,1391,8.0
tmdb_177,1396,8.0
tmdb_177,1407,10.0
tmdb_177,1422,6.0
tmdb_177,1427,6.0
tmdb_177,1479,10.0
tmdb_177,1499,2.0
tmdb_177,1544,8.0
tmdb_177,1552,10.0
tmdb_177,1573,8.0
tmdb_177,1580,8.0
tmdb_177,1584,10.0
tmdb_177,1590,2.0
tmdb_177,1591,6.0
tmdb_177,1597,8.0
tmdb_177,1598,10.0
tmdb_177,1608,8.0
tmdb_177,1610,10.0
tmdb_177,1616,8.0
tmdb_177,1620,8.0
tmdb_177,1644,10.0
tmdb_177,1645,10.0
tmdb_177,1647,6.0
tmdb_177,1653,10.0
tmdb_177,1661,10.0
tmdb_177,1676,10.0
tmdb_177,1687,4.0
tmdb_177,1690,6.0
tmdb_177,1717,10.0
tmdb_177,1722,10.0
tmdb_177,1732,8.0
tmdb_177,1779,4.0
tmdb_177,1792,10.0
tmdb_177,1831,10.0
tmdb_177,1882,6.0
tmdb_177,1909,10.0
tmdb_177,1917,6.0
tmdb_177,1920,8.0
tmdb_177,1923,8.0
tmdb_177,1968,10.0
tmdb_177,2000,10.0
tmdb_177,2006,8.0
tmdb_177,2011,8.0
tmdb_177,2012,8.0
tmdb_177,2015,6.0
tmdb_177,2021,10.0
tmdb_177,2026,10.0
tmdb_177,2028,8.0
tmdb_177,2046,8.0
tmdb_177,2054,6.0
tmdb_177,2093,6.0
tmdb_177,2094,8.0
tmdb_177,2107,6.0
tmdb_177,2109,10.0
tmdb_177,2125,8.0
tmdb_177,2133,10.0
tmdb_177,2141,8.0
tmdb_177,2144,10.0
tmdb_177,2148,10.0
tmdb_177,2288,8.0
tmdb_178,110,7.0
tmdb_178,111,9.0
tmdb_178,260,10.0
tmdb_178,293,7.0
tmdb_178,296,10.0
tmdb_178,318,10.0
tmdb_178,364,8.0
tmdb_178,551,7.0
tmdb_178,593,8.0
tmdb_178,595,7.0
tmdb_178,608,8.0
tmdb_178,750,6.0
tmdb_178,778,9.0
tmdb_178,858,8.0
tmdb_178,899,6.0
tmdb_178,919,6.0
tmdb_178,920,9.0
tmdb_178,951,5.0
tmdb_178,1073,8.0
tmdb_178,1213,6.0
tmdb_178,1246,7.0
tmdb_178,1247,7.0
tmdb_178,1259,10.0
tmdb_178,1262,10.0
tmdb_178,1265,8.0
tmdb_178,1266,7.0
tmdb_178,1269,4.0
tmdb_178,1278,8.0
tmdb_178,1282,8.0
tmdb_178,1387,7.0
tmdb_178,1580,8.0
tmdb_178,1682,8.0
tmdb_178,1873,5.0
tmdb_178,1954,8.0
tmdb_178,1968,10.0
tmdb_178,2000,7.0
tmdb_178,2028,8.0
tmdb_178,2078,8.0
tmdb_178,2268,6.0
tmdb_178,2959,9.0
tmdb_178,3034,8.0
tmdb_178,3052,8.0
tmdb_178,3061,7.0
tmdb_178,3089,5.0
tmdb_178,4034,5.0
tmdb_178,7451,6.0
tmdb_178,8874,6.0
tmdb_178,8966,7.0
tmdb_178,30707,6.0
tmdb_178,74458,5.0
tmdb_178,74948,8.0
tmdb_179,1682,6.0
tmdb_179,4226,8.0
tmdb_179,4896,10.0
tmdb_179,5816,10.0
tmdb_179,7451,9.0
tmdb_179,8665,5.0
tmdb_179,45722,10.0
tmdb_179,46976,7.0
tmdb_180,24,8.0
tmdb_180,223,6.0
tmdb_180,527,8.0
tmdb_180,700,6.0
tmdb_180,1073,10.0
tmdb_180,1127,8.0
tmdb_180,1265,10.0
tmdb_180,2013,6.0
tmdb_180,2502,4.0
tmdb_180,2699,4.0
tmdb_181,296,10.0
tmdb_181,380,10.0
tmdb_181,435,7.0
tmdb_181,1089,10.0
tmdb_181,1213,10.0
tmdb_181,1396,9.0
tmdb_181,1552,6.0
tmdb_181,1597,8.0
tmdb_181,1729,8.0
tmdb_181,2003,7.0
tmdb_181,2302,10.0
tmdb_181,2640,8.0
tmdb_181,3052,8.0
tmdb_181,4011,10.0
tmdb_182,2,10.0
tmdb_182,3,8.0
tmdb_182,5,8.0
tmdb_182,11,10.0
tmdb_182,13,6.0
tmdb_182,17,6.0
tmdb_182,21,6.0
tmdb_182,25,2.0
tmdb_182,62,10.0
tmdb_182,79,6.0
tmdb_182,95,6.0
tmdb_182,105,8.0
tmdb_182,110,10.0
tmdb_182,141,8.0
tmdb_182,144,6.0
tmdb_182,146,10.0
tmdb_182,150,10.0
tmdb_182,165,6.0
tmdb_182,168,10.0
tmdb_182,169,6.0
tmdb_182,174,6.0
tmdb_182,185,8.0
tmdb_182,186,6.0
tmdb_182,195,8.0
tmdb_182,201,8.0
tmdb_182,207,10.0
tmdb_182,224,6.0
tmdb_182,225,8.0
tmdb_182,231,2.0
tmdb_182,236,6.0
tmdb_182,237,6.0
tmdb_182,238,8.0
tmdb_182,243,8.0
tmdb_182,261,8.0
tmdb_182,262,6.0
tmdb_182,265,6.0
tmdb_182,266,6.0
tmdb_182,271,6.0
tmdb_182,276,10.0
tmdb_182,277,10.0
tmdb_182,292,8.0
tmdb_182,300,6.0
tmdb_182,313,8.0
tmdb_182,316,6.0
tmdb_182,317,8.0
tmdb_182,337,4.0
tmdb_182,339,10.0
tmdb_182,342,6.0
tmdb_182,343,6.0
tmdb_182,344,2.0
tmdb_182,349,8.0
tmdb_182,350,8.0
tmdb_182,364,8.0
tmdb_182,377,8.0
tmdb_182,380,8.0
tmdb_182,381,6.0
tmdb_182,383,8.0
tmdb_182,410,6.0
tmdb_182,440,8.0
tmdb_182,454,8.0
tmdb_182,455,6.0
tmdb_182,457,8.0
tmdb_182,480,10.0
tmdb_182,489,6.0
tmdb_182,494,10.0
tmdb_182,500,10.0
tmdb_182,502,6.0
tmdb_182,508,6.0
tmdb_182,524,10.0
tmdb_182,531,8.0
tmdb_182,539,10.0
tmdb_182,546,6.0
tmdb_182,553,6.0
tmdb_182,587,10.0
tmdb_182,590,10.0
tmdb_182,593,6.0
tmdb_182,594,10.0
tmdb_182,595,10.0
tmdb_182,597,10.0
tmdb_182,609,6.0
tmdb_182,616,10.0
tmdb_182,637,8.0
tmdb_182,647,10.0
tmdb_182,687,6.0
tmdb_182,688,8.0
tmdb_182,707,6.0
tmdb_182,708,8.0
tmdb_182,765,10.0
tmdb_182,780,10.0
tmdb_182,801,6.0
tmdb_182,802,10.0
tmdb_182,818,4.0
tmdb_182,830,10.0
tmdb_182,838,8.0
tmdb_182,986,10.0
tmdb_182,1049,10.0
tmdb_182,1073,4.0
tmdb_183,260,6.0
tmdb_183,296,10.0
tmdb_183,318,10.0
tmdb_183,345,8.0
tmdb_183,527,8.0
tmdb_183,593,8.0
tmdb_183,608,10.0
tmdb_183,924,8.0
tmdb_183,1089,10.0
tmdb_183,1247,6.0
tmdb_183,1673,10.0
tmdb_183,1721,8.0
tmdb_183,1961,10.0
tmdb_183,2360,10.0
tmdb_183,2762,8.0
tmdb_183,2959,10.0
tmdb_183,4011,8.0
tmdb_184,161,6.0
tmdb_184,175,8.0
tmdb_184,180,6.0
tmdb_184,223,10.0
tmdb_184,231,6.0
tmdb_184,246,6.0
tmdb_184,256,4.0
tmdb_184,280,8.0
tmdb_184,288,8.0
tmdb_184,293,10.0
tmdb_184,296,10.0
tmdb_184,300,8.0
tmdb_184,318,10.0
tmdb_184,334,4.0
tmdb_184,337,8.0
tmdb_184,349,8.0
tmdb_184,364,10.0
tmdb_184,377,8.0
tmdb_184,380,6.0
tmdb_184,415,4.0
tmdb_184,431,8.0
tmdb_184,434,6.0
tmdb_184,440,8.0
tmdb_184,454,6.0
tmdb_184,457,8.0
tmdb_184,480,6.0
tmdb_184,500,8.0
tmdb_184,508,6.0
tmdb_184,527,8.0
tmdb_184,586,6.0
tmdb_184,588,8.0
tmdb_184,593,8.0
tmdb_184,595,8.0
tmdb_184,597,6.0
tmdb_185,2,8.0
tmdb_185,24,8.0
tmdb_185,110,8.0
tmdb_185,150,6.0
tmdb_185,172,4.0
tmdb_185,223,8.0
tmdb_185,239,4.0
tmdb_185,256,4.0
tmdb_185,260,6.0
tmdb_185,296,6.0
tmdb_185,316,8.0
tmdb_185,317,8.0
tmdb_185,318,10.0
tmdb_185,329,8.0
tmdb_185,364,6.0
tmdb_185,440,6.0
tmdb_185,527,10.0
tmdb_185,543,8.0
tmdb_185,551,8.0
tmdb_185,588,8.0
tmdb_185,593,8.0
tmdb_185,594,6.0
tmdb_185,595,10.0
tmdb_185,596,6.0
tmdb_185,653,8.0
tmdb_185,661,8.0
tmdb_185,709,6.0
tmdb_185,745,10.0
tmdb_185,750,8.0
tmdb_185,778,8.0
tmdb_185,780,8.0
tmdb_185,783,6.0
tmdb_185,788,4.0
tmdb_185,910,6.0
tmdb_185,914,8.0
tmdb_185,919,6.0
tmdb_185,924,6.0
tmdb_185,1073,8.0
tmdb_185,1253,8.0
tmdb_185,1265,6.0
tmdb_185,1278,10.0
tmdb_185,1282,6.0
tmdb_185,1376,8.0
tmdb_185,1411,10.0
tmdb_185,1441,10.0
tmdb_185,1544,4.0
tmdb_185,1566,6.0
tmdb_185,1580,8.0
tmdb_185,1584,6.0
tmdb_185,1590,4.0
tmdb_185,1641,8.0
tmdb_185,1688,6.0
tmdb_185,1690,6.0
tmdb_185,1702,6.0
tmdb_185,1734,8.0
tmdb_185,1883,8.0
tmdb_185,1907,8.0
tmdb_185,1917,10.0
tmdb_185,1921,6.0
tmdb_185,1947,8.0
tmdb_185,1967,6.0
tmdb_185,2011,8.0
tmdb_185,2012,8.0
tmdb_185,2018,6.0
tmdb_185,2021,6.0
tmdb_185,2028,6.0
tmdb_185,2054,6.0
tmdb_185,2078,6.0
tmdb_185,2080,6.0
tmdb_185,2085,4.0
tmdb_185,2087,6.0
tmdb_185,2089,8.0
tmdb_185,2091,6.0
tmdb_185,2094,6.0
tmdb_185,2105,6.0
tmdb_185,2141,6.0
tmdb_185,2142,6.0
tmdb_185,2161,8.0
tmdb_185,2193,6.0
tmdb_185,2253,10.0
tmdb_185,2294,6.0
tmdb_185,2324,10.0
tmdb_185,2355,10.0
tmdb_185,2359,6.0
tmdb_185,2565,6.0
tmdb_185,2657,10.0
tmdb_185,2761,8.0
tmdb_185,2959,10.0
tmdb_185,3034,8.0
tmdb_185,3052,8.0
tmdb_185,3054,6.0
tmdb_185,3114,8.0
tmdb_185,3175,6.0
tmdb_185,3479,6.0
tmdb_185,3489,6.0
tmdb_185,3549,6.0
tmdb_185,4734,10.0
tmdb_185,4886,10.0
tmdb_185,4896,10.0
tmdb_185,4993,10.0
tmdb_186,836,3.0
tmdb_186,924,10.0
tmdb_186,1921,10.0
tmdb_186,2021,10.0
tmdb_186,2605,4.0
tmdb_186,2959,9.0
tmdb_186,4226,10.0
tmdb_186,4639,3.0
tmdb_186,4993,10.0
tmdb_186,6934,9.0
tmdb_186,31658,9.0
tmdb_186,46976,4.0
tmdb_186,58559,6.0
tmdb_187,2,6.0
tmdb_187,16,8.0
tmdb_187,104,8.0
tmdb_187,141,8.0
tmdb_187,147,8.0
tmdb_187,162,8.0
tmdb_187,175,8.0
tmdb_187,180,9.0
tmdb_187,223,9.0
tmdb_187,231,7.0
tmdb_187,239,6.0
tmdb_187,272,4.0
tmdb_187,290,6.0
tmdb_187,296,9.0
tmdb_187,317,8.0
tmdb_187,318,10.0
tmdb_187,329,2.0
tmdb_187,337,10.0
tmdb_187,344,6.0
tmdb_187,364,9.0
tmdb_187,410,8.0
tmdb_187,427,4.0
tmdb_187,441,7.0
tmdb_187,454,8.0
tmdb_187,480,7.0
tmdb_187,500,7.0
tmdb_187,524,8.0
tmdb_187,551,8.0
tmdb_187,562,9.0
tmdb_187,575,5.0
tmdb_187,586,7.0
tmdb_187,588,9.0
tmdb_187,593,8.0
tmdb_187,594,8.0
tmdb_187,595,9.0
tmdb_187,596,7.0
tmdb_187,597,8.0
tmdb_187,609,7.0
tmdb_187,628,8.0
tmdb_187,661,5.0
tmdb_187,705,5.0
tmdb_187,780,8.0
tmdb_187,783,7.0
tmdb_187,805,9.0
tmdb_187,837,5.0
tmdb_187,919,9.0
tmdb_187,926,8.0
tmdb_187,953,6.0
tmdb_187,1059,7.0
tmdb_187,1073,8.0
tmdb_187,1088,8.0
tmdb_187,1089,8.0
tmdb_187,1246,10.0
tmdb_187,1285,9.0
tmdb_187,1366,8.0
tmdb_187,1372,1.0
tmdb_187,1380,7.0
tmdb_187,1407,7.0
tmdb_187,1485,7.0
tmdb_187,1580,8.0
tmdb_187,1639,8.0
tmdb_187,1653,6.0
tmdb_187,1672,7.0
tmdb_187,1673,10.0
tmdb_187,1682,9.0
tmdb_187,1717,7.0
tmdb_187,1721,8.0
tmdb_187,1729,8.0
tmdb_187,1732,10.0
tmdb_187,1734,8.0
tmdb_187,1884,8.0
tmdb_187,1885,5.0
tmdb_187,1895,9.0
tmdb_187,1917,7.0
tmdb_187,1923,7.0
tmdb_187,1954,1.0
tmdb_187,1968,10.0
tmdb_187,1997,8.0
tmdb_187,2000,5.0
tmdb_187,2005,8.0
tmdb_187,2018,7.0
tmdb_187,2042,10.0
tmdb_187,2078,7.0
tmdb_187,2080,5.0
tmdb_187,2082,10.0
tmdb_187,2084,7.0
tmdb_187,2085,10.0
tmdb_187,2124,8.0
tmdb_187,2269,6.0
tmdb_187,2321,8.0
tmdb_187,2502,8.0
tmdb_187,2759,8.0
tmdb_187,2762,10.0
tmdb_187,3101,7.0
tmdb_187,3114,8.0
tmdb_187,3176,10.0
tmdb_187,3476,8.0
tmdb_187,3489,8.0
tmdb_187,4734,9.0
tmdb_187,4993,2.0
tmdb_187,4995,9.0
tmdb_187,5060,2.0
tmdb_187,5065,8.0
tmdb_187,5481,5.0
tmdb_187,5991,7.0
tmdb_187,6187,10.0
tmdb_187,6934,1.0
tmdb_187,7451,10.0
tmdb_187,8129,4.0
tmdb_187,8366,10.0
tmdb_187,8874,8.0
tmdb_187,8961,7.0
tmdb_187,8970,7.0
tmdb_187,8981,10.0
tmdb_187,27706,6.0
tmdb_187,27904,6.0
tmdb_187,30707,8.0
tmdb_187,39446,3.0
tmdb_187,40815,7.0
tmdb_187,41566,7.0
tmdb_187,43919,4.0
tmdb_187,44191,10.0
tmdb_187,47518,8.0
tmdb_187,48385,8.0
tmdb_187,51540,9.0
tmdb_187,54272,6.0
tmdb_187,56339,10.0
tmdb_187,58559,8.0
tmdb_187,67087,8.0
tmdb_188,2,8.0
tmdb_188,22,6.0
tmdb_188,24,8.0
tmdb_188,62,6.0
tmdb_188,93,6.0
tmdb_188,110,10.0
tmdb_188,112,8.0
tmdb_188,150,10.0
tmdb_188,153,6.0
tmdb_188,158,6.0
tmdb_188,160,6.0
tmdb_188,165,4.0
tmdb_188,173,6.0
tmdb_188,196,6.0
tmdb_188,217,8.0
tmdb_188,231,6.0
tmdb_188,253,6.0
tmdb_188,262,6.0
tmdb_188,277,6.0
tmdb_188,288,8.0
tmdb_188,292,6.0
tmdb_188,296,10.0
tmdb_188,312,8.0
tmdb_188,316,4.0
tmdb_188,317,6.0
tmdb_188,318,10.0
tmdb_188,329,6.0
tmdb_188,339,6.0
tmdb_188,344,8.0
tmdb_188,349,8.0
tmdb_188,350,6.0
tmdb_188,364,8.0
tmdb_188,377,6.0
tmdb_188,380,10.0
tmdb_188,410,6.0
tmdb_188,435,6.0
tmdb_188,454,6.0
tmdb_188,457,6.0
tmdb_188,475,8.0
tmdb_188,480,8.0
tmdb_188,500,10.0
tmdb_188,508,10.0
tmdb_188,509,6.0
tmdb_188,527,10.0
tmdb_188,539,6.0
tmdb_188,543,8.0
tmdb_188,551,6.0
tmdb_188,575,6.0
tmdb_188,586,8.0
tmdb_188,587,10.0
tmdb_188,588,8.0
tmdb_188,590,8.0
tmdb_188,592,6.0
tmdb_188,593,8.0
tmdb_188,594,10.0
tmdb_188,595,8.0
tmdb_188,596,10.0
tmdb_188,597,8.0
tmdb_188,648,6.0
tmdb_188,653,6.0
tmdb_188,661,8.0
tmdb_188,671,6.0
tmdb_188,780,6.0
tmdb_188,801,6.0
tmdb_188,802,8.0
tmdb_188,867,6.0
tmdb_188,1023,6.0
tmdb_188,1024,6.0
tmdb_189,145,4.0
tmdb_189,239,2.0
tmdb_189,253,4.0
tmdb_189,288,10.0
tmdb_189,299,8.0
tmdb_189,434,6.0
tmdb_189,481,8.0
tmdb_189,541,10.0
tmdb_189,608,10.0
tmdb_189,673,2.0
tmdb_189,780,6.0
tmdb_189,913,6.0
tmdb_189,968,6.0
tmdb_189,1090,10.0
tmdb_189,1127,8.0
tmdb_189,1244,10.0
tmdb_189,1358,4.0
tmdb_189,1374,2.0
tmdb_189,1387,8.0
tmdb_189,1623,6.0
tmdb_189,1639,8.0
tmdb_189,1732,6.0
tmdb_189,1911,4.0
tmdb_189,1959,2.0
tmdb_189,2000,6.0
tmdb_189,2001,8.0
tmdb_189,2269,6.0
tmdb_189,2290,4.0
tmdb_189,2302,4.0
tmdb_189,2355,2.0
tmdb_189,2428,6.0
tmdb_189,2433,4.0
tmdb_189,2502,10.0
tmdb_189,2574,2.0
tmdb_189,2587,2.0
tmdb_189,2605,4.0
tmdb_189,2668,2.0
tmdb_189,2699,8.0
tmdb_189,2722,6.0
tmdb_189,2734,8.0
tmdb_189,2759,2.0
tmdb_189,2762,10.0
tmdb_189,2770,4.0
tmdb_189,2771,2.0
tmdb_189,2805,6.0
tmdb_189,2841,8.0
tmdb_189,2882,2.0
tmdb_189,2959,6.0
tmdb_189,2976,10.0
tmdb_189,3001,4.0
tmdb_189,3016,6.0
tmdb_189,3146,2.0
tmdb_189,3175,4.0
tmdb_189,3176,8.0
tmdb_189,3177,2.0
tmdb_189,3179,2.0
tmdb_189,3476,10.0
tmdb_189,3763,6.0
tmdb_189,3764,4.0
tmdb_189,3766,6.0
tmdb_189,3865,4.0
tmdb_190,223,8.0
tmdb_190,314,10.0
tmdb_190,342,8.0
tmdb_190,2067,8.0
tmdb_190,2294,6.0
tmdb_190,2310,8.0
tmdb_190,2395,8.0
tmdb_190,2433,6.0
tmdb_190,2502,8.0
tmdb_190,2575,10.0
tmdb_190,2690,8.0
tmdb_190,2734,6.0
tmdb_190,2759,8.0
tmdb_190,2762,10.0
tmdb_190,2770,6.0
tmdb_190,2976,10.0
tmdb_190,3051,4.0
tmdb_190,3114,10.0
tmdb_190,3117,6.0
tmdb_190,3160,10.0
tmdb_190,3176,10.0
tmdb_190,3512,8.0
tmdb_191,110,6.0
tmdb_191,150,8.0
tmdb_191,153,4.0
tmdb_191,161,8.0
tmdb_191,165,6.0
tmdb_191,185,6.0
tmdb_191,231,4.0
tmdb_191,292,4.0
tmdb_191,296,10.0
tmdb_191,300,8.0
tmdb_191,318,10.0
tmdb_191,339,8.0
tmdb_191,344,2.0
tmdb_191,349,6.0
tmdb_191,380,6.0
tmdb_191,434,4.0
tmdb_191,454,6.0
tmdb_191,457,8.0
tmdb_191,480,6.0
tmdb_191,588,4.0
tmdb_191,590,8.0
tmdb_191,592,4.0
tmdb_191,593,8.0
tmdb_191,595,4.0
tmdb_192,2,8.0
tmdb_192,19,6.0
tmdb_192,62,10.0
tmdb_192,158,6.0
tmdb_192,160,6.0
tmdb_192,185,6.0
tmdb_192,231,8.0
tmdb_192,237,10.0
tmdb_192,261,6.0
tmdb_192,266,10.0
tmdb_192,277,8.0
tmdb_192,316,6.0
tmdb_192,318,10.0
tmdb_192,344,8.0
tmdb_192,349,8.0
tmdb_192,350,6.0
tmdb_192,364,10.0
tmdb_192,377,6.0
tmdb_192,380,6.0
tmdb_192,434,6.0
tmdb_192,442,4.0
tmdb_192,454,6.0
tmdb_192,455,6.0
tmdb_192,457,8.0
tmdb_192,480,8.0
tmdb_192,500,8.0
tmdb_192,508,8.0
tmdb_192,527,10.0
tmdb_192,539,6.0
tmdb_192,551,2.0
tmdb_192,586,10.0
tmdb_192,587,8.0
tmdb_192,588,8.0
tmdb_192,590,10.0
tmdb_192,592,6.0
tmdb_192,593,6.0
tmdb_192,594,10.0
tmdb_192,595,10.0
tmdb_192,597,4.0
tmdb_193,16,8.0
tmdb_193,105,8.0
tmdb_193,111,10.0
tmdb_193,277,8.0
tmdb_193,296,6.0
tmdb_193,318,8.0
tmdb_193,337,10.0
tmdb_193,527,10.0
tmdb_193,543,10.0
tmdb_193,593,8.0
tmdb_193,608,10.0
tmdb_193,858,10.0
tmdb_193,957,8.0
tmdb_193,1247,10.0
tmdb_193,1250,8.0
tmdb_193,1252,6.0
tmdb_193,1265,8.0
tmdb_193,1394,6.0
tmdb_193,1641,10.0
tmdb_193,1680,10.0
tmdb_193,2109,8.0
tmdb_193,2155,8.0
tmdb_193,2289,6.0
tmdb_193,2291,8.0
tmdb_193,2294,8.0
tmdb_193,2302,8.0
tmdb_193,2359,10.0
tmdb_193,2436,8.0
tmdb_193,2539,10.0
tmdb_193,2690,8.0
tmdb_193,2791,8.0
tmdb_193,3063,10.0
tmdb_193,3114,6.0
tmdb_193,3179,8.0
tmdb_193,3418,10.0
tmdb_193,3543,6.0
tmdb_194,19,6.0
tmdb_194,95,6.0
tmdb_194,110,8.0
tmdb_194,150,8.0
tmdb_194,158,6.0
tmdb_194,160,6.0
tmdb_194,165,8.0
tmdb_194,172,6.0
tmdb_194,173,6.0
tmdb_194,196,6.0
tmdb_194,204,8.0
tmdb_194,225,8.0
tmdb_194,231,6.0
tmdb_194,253,6.0
tmdb_194,292,6.0
tmdb_194,296,6.0
tmdb_194,316,8.0
tmdb_194,317,6.0
tmdb_194,329,8.0
tmdb_194,339,8.0
tmdb_194,344,6.0
tmdb_194,349,8.0
tmdb_194,364,10.0
tmdb_194,377,6.0
tmdb_194,380,8.0
tmdb_194,434,8.0
tmdb_194,442,6.0
tmdb_194,454,6.0
tmdb_194,457,6.0
tmdb_194,480,6.0
tmdb_194,500,6.0
tmdb_194,527,10.0
tmdb_194,551,6.0
tmdb_194,587,6.0
tmdb_194,590,8.0
tmdb_194,592,8.0
tmdb_194,597,6.0
tmdb_194,780,8.0
tmdb_195,6,8.0
tmdb_195,25,6.0
tmdb_195,95,6.0
tmdb_195,104,2.0
tmdb_195,110,6.0
tmdb_195,111,4.0
tmdb_195,112,2.0
tmdb_195,150,6.0
tmdb_195,164,8.0
tmdb_195,165,2.0
tmdb_195,196,4.0
tmdb_195,235,8.0
tmdb_195,246,4.0
tmdb_195,258,4.0
tmdb_195,260,10.0
tmdb_195,281,6.0
tmdb_195,288,6.0
tmdb_195,296,6.0
tmdb_195,303,4.0
tmdb_195,318,6.0
tmdb_195,330,2.0
tmdb_195,349,6.0
tmdb_195,377,6.0
tmdb_195,379,4.0
tmdb_195,380,6.0
tmdb_195,405,2.0
tmdb_195,426,6.0
tmdb_195,457,8.0
tmdb_195,480,8.0
tmdb_195,527,8.0
tmdb_195,531,6.0
tmdb_195,541,6.0
tmdb_195,587,4.0
tmdb_195,590,8.0
tmdb_195,593,8.0
tmdb_195,595,6.0
tmdb_195,597,6.0
tmdb_195,608,8.0
tmdb_195,661,8.0
tmdb_195,788,2.0
tmdb_195,858,10.0
tmdb_195,898,6.0
tmdb_195,899,6.0
tmdb_195,900,6.0
tmdb_195,905,10.0
tmdb_195,909,4.0
tmdb_195,910,10.0
tmdb_195,912,10.0
tmdb_195,913,10.0
tmdb_195,916,4.0
tmdb_195,919,8.0
tmdb_195,920,8.0
tmdb_195,921,4.0
tmdb_195,922,10.0
tmdb_195,923,10.0
tmdb_195,924,10.0
tmdb_195,942,10.0
tmdb_195,943,6.0
tmdb_195,944,6.0
tmdb_195,951,6.0
tmdb_195,953,8.0
tmdb_195,954,8.0
tmdb_195,1073,6.0
tmdb_195,1090,6.0
tmdb_195,1093,8.0
tmdb_195,1103,6.0
tmdb_195,1125,2.0
tmdb_195,1213,6.0
tmdb_195,1244,8.0
tmdb_195,1247,8.0
tmdb_195,1250,8.0
tmdb_195,1252,10.0
tmdb_195,1253,8.0
tmdb_195,1254,8.0
tmdb_195,1259,4.0
tmdb_195,1262,8.0
tmdb_195,1265,4.0
tmdb_195,1267,6.0
tmdb_195,1269,8.0
tmdb_195,1272,8.0
tmdb_195,1278,10.0
tmdb_195,1281,8.0
tmdb_195,1282,10.0
tmdb_195,1284,10.0
tmdb_195,1370,2.0
tmdb_195,1372,4.0
tmdb_195,1374,6.0
tmdb_195,1375,6.0
tmdb_195,1376,8.0
tmdb_195,1380,6.0
tmdb_195,1387,8.0
tmdb_195,1391,6.0
tmdb_195,1393,6.0
tmdb_195,1394,8.0
tmdb_195,1552,4.0
tmdb_195,1583,4.0
tmdb_195,1586,2.0
tmdb_195,1608,6.0
tmdb_195,1610,8.0
