movieId,title,overview,genres,keywords,annee,voteAverage,voteCount,posterPath,director
18941,Marion Bridge,Three estranged sisters reunite to care for their dying mother and old conflicts and secrets return to the surface.,Drama,"independent film, secretary, alcoholic, woman director",2003,6.2,6.0,/dZ6DRaQr5XA5xXnIcHXqZigkNBH.jpg,Wiebke von Carolsfeld
42383,XX/XY,"When two college students, Sam and Thea, meet Coles at a party, their mutual attraction is immediate, leading to a passionate and awkward night together, and the onset of an intensely charged bond. As they continue to push the sexual boundaries of their friendship, however, they are tested by Sam and Coles' incipient romance and Thea's increasing recklessness, until the relationship dissolves amid a cloud of fear, resentment and mistrust. Eight years later they reunite. An animator for a high-profile ad agency, Coles now lives with Claire, his girlfriend of five years. Thea is happily married to Miles, with whom she owns a flourishing restaurant. And Sam has just returned to Manhattan after working in London where she recently broke off her engagement. Yet upon reconnecting, the three are drawn back into the complicated dynamic that defined their relationship from the start and are forced to confront the true meaning of commitment and love.","Drama, Comedy, Romance",,2002,5.4,11.0,/9S0SL3gsWd3HaNuELJDHSSdNOPm.jpg,Austin Chick
11817,Bulletproof Monk,"A mysterious and immortal Tibetan kung fu master, who has spent the last 60 years traveling around the world protecting the ancient Scroll of the Ultimate, mentors a selfish street kid in the ancient intricacies of kung fu.","Action, Comedy, Fantasy","monk, homeless person, injection, fall, knife fight, scroll, the force",2003,5.2,285.0,/hzk3kf5h54cCP3MYDptEjmLKVLF.jpg,Paul Hunter
24621,Chasing Papi,"Playboy Thomas Fuentes has so far been able to skate by in life on good looks and charm alone. But when his duplicitous relationships with three women -- impassioned waitress Cici, meticulous lawyer Lorena and bored socialite Patricia -- spiral out of control, he suffers a mental breakdown. His doctor recommends that he choose just one girlfriend -- but can he choose in time before they discover his deception?","Comedy, Romance",woman director,2003,6.3,16.0,/45xPZAQ8ULg8OtwCe9XkwXMS8qK.jpg,Linda Mendoza
13370,A Mighty Wind,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.","Comedy, Music","mockumentary, folk singer",2003,6.6,75.0,/xwD4EsPOGLuKP50Q1gwqAsyhAFB.jpg,Christopher Guest
8326,Holes,"Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp.","Adventure, Family, Drama, Comedy","curse, suitor, false accusations, reference to annabel lee, digging, baseball player, mountain climbing",2003,6.7,396.0,/88HeeiJ6Vgu329KCcFC4cEcicPr.jpg,Andrew Davis
13411,Malibu's Most Wanted,"Bill Gluckman, a wealthy white Jewish senator is running for the office of Governor. His son ""B-Rad"" dresses, speaks, and acts as if he were a gangster from the inner city. The campaign team members hire two actors, who don't know any more about inner-city life than B-Rad, to act as gang members, kidnap him, and take him to South Central Los Angeles where they hope Brad will be ""scared white"".","Comedy, Crime","street gang, los angeles",2003,4.7,77.0,/bOSyafBygMTNtOjI6tgBFxtdHrm.jpg,John Whitesell
11516,Winged Migration,"The cameras of Jacques Perrin fly with migratory birds: geese, storks, cranes. The film begins with spring in North America and the migration to the Arctic; the flight is a community event for each species. Once in the Arctic, it's family time: courtship, nests, eggs, fledglings, and first flight. Chicks must soon fly south. Bad weather, hunters, and pollution take their toll. Then, the cameras go",Documentary,"ocean, lake, bird, horse, parrot, owl, ornithology, egg, flight, arctic, crab, stork, pelican",2001,7.1,50.0,/qY1l18Zri3Mdc0iBr0QYjCWlFVP.jpg,Jacques Perrin
10180,Flickering Lights,"Four small gangsters from Copenhagen trick a gangster boss: they take over 4,000,000 kroner which they were supposed to bring him. Trying to escape to Barcelona they are forced to stop in the countryside, in an old, wrecked house, hiding there for several weeks. Slowly, one after another, they realize, that they would like to stay there, start a new life.","Action, Comedy, Crime","barcelona spain, denmark, male friendship, childhood memory, childhood trauma, friendship bracelet, gangster, childhood friends",2000,7.1,49.0,/jWfHOfnbwIAbfgRBm9TSu6syNY8.jpg,Anders Thomas Jensen
994,Straw Dogs,A young American and his English wife come to rural England and face increasingly vicious local harassment.,"Crime, Drama, Thriller, Mystery","england, rape, country life, primal fear, revenge, thriller, rural setting, violence, cult film",1971,7.2,230.0,/kn85ADdkCrL3I2uWfKKhxpjolU5.jpg,Sam Peckinpah
66918,Beginning of the End,"An attractive reporter investigating the mysterious destruction of an Illinois town stumbles upon a secret government laboratory conducting radiation experiments on vegetables. The lead scientist is eager to help find out what happened. Together they discover that giant grasshoppers are behind the devastation. Worse yet, thousands of them are headed toward Chicago! Can they be stopped... or is this the BEGINNING OF THE END?",Science Fiction,"helicopter, grasshopper, police, b movie, scientist, flamethrower, giant insect, military, locust, monster movie",1957,3.9,11.0,/uPLhC09RiaZVPCchuwduzm7Q7my.jpg,Bert I. Gordon
10514,The Andromeda Strain,"When virtually all of the residents of Piedmont, New Mexico, are found dead after the return to Earth of a space satellite, the head of the US Air Force's Project Scoop declares an emergency. A group of eminent scientists led by Dr. Jeremy Stone scramble to a secure laboratory and try to first isolate the life form while determining why two people from Piedmont - an old alcoholic and a six-month-old baby - survived. The scientists methodically study the alien life form unaware that it has already mutated and presents a far greater danger in the lab, which is equipped with a nuclear self-destruct device designed to prevent the escape of dangerous biological agents..","Science Fiction, Thriller","nasa, new mexico, biological weapon, epilepsy, secret lab, alien phenomenons, chemistry, biology, suspense, nuclear threat, science",1971,7.0,196.0,/nGI6h63HtxB0SbvaNXc5WcrRycq.jpg,Robert Wise
14237,Brainscan,A lonely teenage horror-movie fan discovers a mysterious computer game that uses hypnosis to custom-tailor the game into the most terrifying experience imaginable. When he emerges from the hypnotic trance he is horrified to find evidence that the brutal murder depicted in the game actually happened -- and he's the killer.,"Fantasy, Horror, Science Fiction","video game, pretended murder, hypnosis, virtual reality, trance",1994,6.0,58.0,/mNNJ3bFfthv651n3eOZlM68w1KO.jpg,John Flynn
1714,Fahrenheit 451,"In the future, an oppressive government maintains control of public opinion by outlawing literature and maintaining a group of enforcers known as ""firemen"" to perform the necessary book burnings. Fireman Montag begins to question the morality of his vocation. Curious about the world of books, he soon falls in love with a beautiful young member of a pro-literature underground - and with literature itself.","Drama, Science Fiction","totalitarian regime, firemen, dystopia, book burning, dystopic future",1966,7.0,198.0,/rcy2czarYgMZxyyXjvt9OWK0bd.jpg,François Truffaut
41461,The Iceman Cometh,"Set in 1912, the entire film takes place inside a dive bar named The Last Chance Saloon, where its destitute patrons eagerly await the arrival of Hickey, who arrives annually and props everyone up with free drinks and spirited stories of his travels. However, when Hickey does show up this year, it is with a message of temperance and an exhortation to give up hopeless dreams and face reality.",Drama,,1973,5.1,7.0,/sll1Jr5TfQYgjYkniUqmsYveBM.jpg,John Frankenheimer
9930,Legal Eagles,"District Attorney Tom Logan is set for higher office, at least until he becomes involved with defence lawyer Laura Kelly and her unpredictable client Chelsea Deardon. It seems the least of Chelsea's crimes is the theft of a very valuable painting, but as the women persuade Logan to investigate further and to cut some official corners, a much more sinister scenario starts to emerge.","Comedy, Crime, Drama, Romance, Thriller","court case, client, lawyer, courtroom",1986,5.9,53.0,/eydvyv8pYFvWBAOBqy6fPSp8Yd5.jpg,Ivan Reitman
32083,Married to It,"Tale of three different couples (Yuppies, Hippies, and Society Folk) who find some common ground and become friends after being assigned to the same school project. Their lives are turned upside down by divorce, indictment, and sex but their friendship remains strong.","Comedy, Romance",,1993,5.7,5.0,/u3wJJ8lJd5vKdiKUfGdZ2r8bXa.jpg,Arthur Hiller
16651,The Other Side of Heaven,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.","Action, Adventure, Drama, Family","based on novel, biography",2001,6.7,14.0,/9MfYiummofdtMTOgweXf9yyPl4L.jpg,Mitch Davis
57565,A Private Function,"Life isn't easy in 1947 Yorkshire, where strict post-war rationing is putting the squeeze on the townspeople. But when a working-class couple discover that the town's wealthy elite has been secretly fattening up an illegal pig for their own selfish gluttony, they hatch an outlandish kidnapping scheme that gives new meaning to the phrase bringing home the bacon!",Comedy,,1984,5.8,12.0,/c1bawnJlqQyO4srIPWKetRq3PC9.jpg,Malcolm Mowbray
108553,Sibling Rivalry,"Marjorie Turner is suffocating. Her younger sister Jeanine has no ambition, and her 8 year marriage to Harry puts her in constant competition with his family (all doctors)..","Comedy, Romance","hotel room, police, salesman, sibling rivalry",1990,3.8,12.0,/hZFngKgPcB7LJkljdYUXC2mtVZz.jpg,Carl Reiner
12661,Undercover Blues,"When fun-loving American agents Dennis Quaid and Kathleen Turner are called back from maternity leave for a special assignment in New Orleans, the spy parents decide to skip the sitter and give their bouncing baby girl the adventure of a lifetime. There's nothing to the dumb story about a deadly arms dealer in the Louisiana Bayou, but you'd be hard put to find a friskier pair of doting parents.","Comedy, Crime","baby, married couple, arms dealer, vacation, agent",1993,6.2,47.0,/onY1HTuKhWZFo34F5Bi5IfuQJAS.jpg,Herbert Ross
29355,Wildcats,"Molly is a high school track coach who knows just as much about football as anyone else on the planet. When a football coach's position becomes vacant, she applies for the job, despite snickers from fellow staff members and her former husband.","Comedy, Drama","american football, sport, coach, the big game",1986,6.2,51.0,/eVWBcFDQXwrjc5gDxsmQ7WB67CT.jpg,Michael Ritchie
24961,The Wiz,"A Thanksgiving dinner brings a host of family together in a Harlem apartment, where a 24-year-old schoolteacher named Dorothy Gale (Diana Ross) lives with her Aunt Em (Theresa Merritt) and Uncle Henry (Stanley Greene). Extremely introverted, she has, as Aunt Em teases her, ""never been south of 125th Street"", and refuses to move out and on with her life.","Adventure, Family, Fantasy, Music","melancholy, based on play or musical, little dog, based on movie, wizard",1978,5.8,63.0,/jdlmzPtiF8tAjY1iEvQIlm596Dp.jpg,Sidney Lumet
26866,Swords of Blood,"In the 18th century, Louis de Bourguignon is working with the Malichot's gang, but their ways are too 'unethical' for him. He creates his own band, acting under the name of Cartouche, making audacious robberies of the rich people, and even distributing the takings with the poor. Thus, cartouche attracts the people's sympathies, Venus's love, and hate from the Police and Malichot... Cartouche can escape all the traps they set at him - except the entrapments of love. Eventually, he will be saved by a woman, at her own cost.","Action, Comedy, Romance",,1962,6.4,15.0,/unNNb34WyMZLbDYVoRLzNmJhbSC.jpg,Philippe de Broca
31633,The Marrying Man,"Charley Pearl, wealthy heir and gadabout, is slated to marry Adele, the daughter of a Hollywood tycoon. But, during a wild bachelor party in Las Vegas, Charley strikes up a flirtation with nightclub crooner Vicki Anderson that soon leads to her bedroom. When the couple are discovered by Vicki's beau, infamous gangster Bugsy Siegel, he makes a surprising pronouncement -- they'd better marry, or Charley is a dead man.","Action, Comedy, Romance, Thriller","ladykiller, reunion",1991,5.0,17.0,/o0hNRHlOkbPQLv5mFhFOr3OtfYm.jpg,Jerry Rees
20978,My Father the Hero,"Veronique, living with her divorced mother, is going on holiday to Mauritius with her father. To impress a local boy, Benjamin, she manages to complicate the situation by making up stories about her father. She presents him as her lover, a mercenary and even a secret agent which gets her into trouble and then her father has to start playing along...","Comedy, Drama",,1991,5.4,22.0,/w6WKKmH29v4OTSn8h31yGlD887.jpg,Gérard Lauzier
47762,Scenes from a Mall,"A comedy about a married couple -- he's a sports lawyer, she's a psychologist -- which takes place on their 16th wedding anniversary, when they make some startling confessions.",Comedy,,1991,4.8,22.0,/tvGn7YbS8BLhz7lghJs1vLVey8E.jpg,Paul Mazursky
47329,Stella,"Barmaid Stella Claire and blueblood Stephen Dallas have very little in common -- except they've fallen in love. When their relationship fails, Stella decides to raise the child they had, Jenny, alone. But Jenny and Stella are far from the perfect mother-daughter pair.",Drama,,1990,6.2,11.0,/1UiTiBLyVtkWcRWORIyHxWTbRDx.jpg,John Erman
10743,Confidence,"What Jake Vig doesn't know just might get him killed. A sharp and polished grifter, Jake has just swindled thousands of dollars from the unsuspecting Lionel Dolby with the help of his crew. It becomes clear that Lionel wasn't just any mark, he was an accountant for eccentric crime boss Winston King. Jake and his crew will have to stay one step ahead of both the criminals and the cops to finally settle their debt.","Action, Comedy, Thriller, Crime","grifter, con, big con, con game, premarital sex",2003,6.4,127.0,/tYLBs9gB7MjShvj7CJK62fkHpE.jpg,James Foley
2832,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.","Mystery, Thriller","prostitute, detective, nevada, prisoner, rain, motel, weather, multiple character, ex-cop, stranded, murder, serial killer, scream, storm, psychiatrist, convict, psychopathy, thunderstorm, rainstorm, split personality, mental disorders, murder mystery, dissociative identity disorder, isolated place",2003,7.1,1090.0,/xSNSp2wmCUwFavxdkMF417hBc39.jpg,James Mangold
31459,It Runs in the Family,"This is the story of a dysfunctional New York family, and their attempts to reconcile","Comedy, Drama, Family",,2003,5.2,8.0,/7Btd5TgbPGrzfUivu3Zx95vdrtO.jpg,Fred Schepisi
19153,The Real Cancun,"Sixteen American college students drink, flirt, fight and canoodle during their Spring Break vacation in Cancun, Mexico.",Documentary,independent film,2003,3.3,8.0,/gm03SVNR1oXGpfxyT2QksiWlZRP.jpg,Rick de Oliveira
31932,City of Ghosts,"A con man (Dillon) travels to Cambodia (also on the run from law enforcement in the U.S.) to collect his share in an insurance scam, but discovers more than he bargained for",Thriller,,2002,5.4,18.0,/2cAYIA57ptDPINfaJI39nnO3gyp.jpg,Matt Dillon
38868,A Decade Under the Influence,Documentary on the effects of 1970s filmmaking.,"Comedy, Documentary, Romance",,2003,8.0,9.0,/mDtrUATIYpVHESea98K0uRa1puP.jpg,Ted Demme
72996,House of Fools,"The war film that's not a war film. A film about the mental institution which backdrop is the Chechen war. A story about the patients living in an institution during the war on the border of Chechnia and Russia during the war. The patients have to continue living their day to day life after being invaded twice over, and they have to deal with their sicknesses.","Drama, Music, Romance, Foreign",,2002,5.7,9.0,/8NxiZqJSR5cVfWrdw2TkhQrJhtS.jpg,Andrei Konchalovsky
15098,Manic,"Lyle is filled with rage. After badly beating a classmate during a schoolyard fight, Lyle is committed to a juvenile mental institution in lieu of criminal prosecution. Inside the hospital, Lyle encounters a group of adolescents struggling with a variety of illnesses.",Drama,independent film,2001,7.2,32.0,/dUmgirQ35jfRYqP2VOkYV6aZ477.jpg,Jordan Melamed
11458,People I Know,A New York press agent must scramble when his major client becomes embroiled in a huge scandal.,"Drama, Thriller","drug addiction, press, release from prison, women's prison, party, exzess, independent film, drug, intrigue",2002,5.5,48.0,/gZnKq4g0sDCVk7smVZqMwznRpFj.jpg,Daniel Algrant
16636,Spellbound,"This documentary follows 8 teens and pre-teens as they work their way toward the finals of the Scripps Howard national spelling bee championship in Washington D.C. All work quite hard and practice daily, first having to win their regional championship before they can move on. Interviews include the parents and teachers who are working with them. The competitors not only work hard to get to the finals but face tremendous pressure as the original group of over 250 competitors is whittled down and the words they must spell get ever more difficult.",Documentary,"competition, washington d.c., small town, immigrant, success, children, teacher, spelling, spelling bee, work ethic, kids",2002,7.2,43.0,/97NRAk314jrcSuZOhnEmF90yD5X.jpg,Jeffrey Blitz
18736,The Lizzie McGuire Movie,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy.","Family, Comedy",,2003,5.8,292.0,/6NGgmSdOJlXCnna37NqDvawyqQw.jpg,Jim Fall
36658,X2,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses –  Magneto and Mystique – to unhinge Stryker's scheme to exterminate all mutants.","Adventure, Action, Science Fiction, Thriller","mutant, marvel comic, superhero, based on comic, superhuman",2003,6.8,3572.0,/8TAPuoephNAiRGgBobP4xQl0QGK.jpg,Bryan Singer
46989,Blue Car,"Gifted 18-year-old Meg has been abandoned by her father and neglected by her hardworking mother. Left to care for her emotionally disturbed younger sister, her world begins to unravel. She finds an outlet in writing poetry and support from her English teacher, Mr. Auster. But what started out as a mentoring relationship begins to get a bit more complex.",Drama,"independent film, woman director",2002,6.7,13.0,/2crGXpI437Fs8pfNTTuwf7Rhzxv.jpg,Karen Moncrieff
20689,The Dancer Upstairs,A police detective in a South American country is dedicated to hunting down a revolutionary guerilla leader.,"Crime, Drama, Romance, Thriller","suspense, independent film",2002,6.8,14.0,/s5K1fULf42LL9jWkTMSO5QQBP7q.jpg,John Malkovich
15394,Owning Mahowny,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.","Crime, Drama, Thriller","female nudity, gambling, casino, nudity, banker, toronto, fraud, niagara falls, based on true story, atlantic city, money, las vegas, surveillance, gambler, bank fraud",2003,6.8,37.0,/3XSzbAhWpNkucdlPzm7Elm9TJSE.jpg,Richard Kwietniowski
10708,Daddy Day Care,"Two men get laid off and have to become stay-at-home dads when they can't find jobs, which inspires them to open their own day-care center.","Comedy, Family","competition, success, kindergarten, children, unemployment",2003,5.6,526.0,/y3aq5fDNtSHw79wugWtZDhejToj.jpg,Steve Carr
22016,Man on the Train,"A man, Milan (played by Johnny Hallyday) steps off a train, into a small French village. As he waits for the day when he will rob the town bank, he runs into an old retired poetry teacher named M. Manesquier (Jean Rochefort). The two men strike up a strange friendship and explore the road not taken, each wanting to live the other's life.","Crime, Drama","poet, suspense, gangster",2002,6.9,25.0,/rW3Q9IbkPaY17Ye6gyrTaEyCmyn.jpg,Patrice Leconte
22958,The Shape of Things,"Quiet, unassuming Adam is changing in a major way, thanks to his new girlfriend, art student Evelyn. Adam's friends are a little freaked by the transformation.","Comedy, Drama, Romance","seduction, college, love, friends, betrayal, independent film, makeover",2003,6.4,38.0,/9Fi7T0WLQThhIY4XZK0mt6YukzY.jpg,Neil LaBute
15850,The Trip,"When 19-year-old gay-rights activist Tommy and 24-year-old Alan first meet in 1973, they find themselves on the opposite sides of the political coin...","Drama, Romance",,2002,5.4,15.0,/ywPMtWFzLRpiES8spGezjjjS5q2.jpg,Miles Swain
10989,101 Reykjavik,"Thirty-year-old Hlynur still lives with his mother and spends his days drinking, watching porn and surfing the net while living off unemployment checks. A girl is interested in him, but he stands back from commitment. His mother's Spanish flamenco teacher, Lola, moves in with them for Christmas. On New Year's Eve, while his mother is away, Hlynur finds out Lola is a lesbian, but also ends up having sex with her. He soon finds out he and his mother are sharing more than a house. Eventually he must find out where he fits into the puzzle, and how to live life less selfishly.","Drama, Comedy, Romance","longing, unwillingly pregnant, lesbian relationship, pregnancy, contraception, extramarital affair",2000,6.7,34.0,/jyjgNkDfBTtKb8hQCI6LaW6SBNW.jpg,Baltasar Kormákur
1816,A Chorus Line,"A group of dancers congregate on the stage of a Broadway theatre to audition for a new musical production directed by Zach (Michael Douglas). After the initial eliminations, seventeen hopefuls remain, among them Cassie (Alyson Reed), who once had a tempestuous romantic relationship with Zach. She is desperate enough for work to humble herself and audition for him; whether he's willing to let professionalism overcome his personal feelings about their past remains to be seen.As the film unfolds, the backstory of each of the dancers is revealed. Some are funny, some ironic, some heartbreaking. No matter what their background, however, they all have one thing in common - a passion for dance.","Drama, Music","childhood memory, musical, stage show, backstage, gay interest, gay man, urban setting, top hat, chorus line, choreographer, sensuality, broadway, theater, choreography, big break, broadway musical, ballet school",1985,6.1,37.0,/c5arRQMNLQt4lShS6RRdSIOmy9W.jpg,Richard Attenborough
42017,Absolute Beginners,"A musical adaptation of Colin MacInnes' novel about life in late 1950s London. Nineteen-year-old photographer Colin is hopelessly in love with model Crepe Suzette, but her relationships are strictly connected with her progress in the fashion world. So Colin gets involved with a pop promoter and tries to crack the big time. Meanwhile, racial tension is brewing in Colin's Notting Hill housing estate...","Fantasy, Drama, Music, Romance",london england,1986,5.9,14.0,/t3zLGDePzR3UQpeQlQIjx626THp.jpg,Julien Temple
17667,Beat Street,"An aspiring DJ, from the South Bronx, and his best friend, a promoter, try to get into show business by exposing people to hip-hop music and culture.","Drama, Music","disc jockey, rap music, hip-hop, rhyme battle, subway, dance, breakdance, graffiti",1984,6.9,21.0,/g3z0GJhLjBwCkPXJ0XARcP6dEBq.jpg,Stan Lathan
17464,Breakin' 2: Electric Boogaloo,"The dance crew from ""Breakin'"" bands together to save a community center from a greedy developer bent on building a shopping center in its place.","Drama, Music","breakdance, sequel",1984,5.1,28.0,/lJM6ihKdiVAJs3bbQ3JJjVwg1wC.jpg,Sam Firstenberg
15259,Breakin',A struggling young dancer joins forces with two breakdancers and together they become a street sensation.,Music,"dancing, rap music, hip-hop",1984,5.8,32.0,/btZeyuVPpD8jtsf5E2rEzLl6C4C.jpg,Joel Silberg
10515,Castle in the Sky,"The orphan Sheeta inherited a mysterious crystal that links her to the mythical sky-kingdom of Laputa. With the help of resourceful Pazu and a rollicking band of sky pirates, she makes her way to the ruins of the once-great civilization. Sheeta and Pazu must outwit the evil Muska, who plans to use Laputa's science to make himself ruler of the world.","Adventure, Fantasy, Animation, Action, Family, Romance","flying, mine, magic, castle, lost civilisation, army, pirate, girl, government agent, floating, pendant, blue sky, air pirate, crystal, anime",1986,7.8,877.0,/yuZiIeqV5uvhyMRZdzZdPIUx1Fk.jpg,Hayao Miyazaki
45069,Hysterical Blindness,"Set in the 1980's, Debby Miller (Uma Thurman) goes out in New Jersey looking for a man after she is diagnosed with ""hysterical blindness"".","TV Movie, Drama, Romance",woman director,2002,4.9,8.0,/7gozyizygKPSuWxXRsaMKmKvWeb.jpg,Mira Nair
117269,Lambada,"Kevin Laird is a Beverly Hills school teacher by day and a mystery man by night. Using his lambada dance moves to first earn the kid's respect and acceptance, Kevin then teaches them academics. But when a jealous student exposes Kevin's double life, his two worlds collide, threatening his job and reputation.","Drama, Music, Romance",dance,1990,4.6,5.0,/v4TFcKJ7mgsIefZuiETAqQQgnME.jpg,Joel Silberg
21024,Roadie,"A young Texas good ol' boy has a knack with electronic equipment, and that talent gets him a job as a roadie with a raucous traveling rock-and-roll show.","Comedy, Music","roadie, rock music",1980,6.8,12.0,/uFJ2xMBWOmQTgZ4js3Ls5pIWDTZ.jpg,Alan Rudolph
42792,The Carpetbaggers,"The Carpetbaggers is a 1964 American film starring George Peppard as a character based largely on Howard Hughes and Alan Ladd as a former western gunslinger turned actor with the pseudonym Nevada Smith, played the following year in a prequel starring Steve McQueen in the part. Carroll Baker portrayed an actress inspired by Jean Harlow, who appeared in Hughes' film epic Hell's Angels. The Carpetbaggers was directed by Edward Dmytryk, filmed in 70mm, and was Alan Ladd's final film; Ladd died some months before its release.In the movie, George Peppard plays a hard-driven industrialist more than a little reminiscent of Howard Hughes. While he builds airplanes, directs movies and breaks hearts, his friends and lovers try to reach his human side, and find that it's an uphill battle. The film's title is a metaphor for self-promoting tycoons who perform quick financial takeovers, impose dictatorial controls for short-term profits, then move on to greener pastures.",Drama,carpetbagger,1964,5.3,7.0,/sJ4mTHlw5sZrRdOGVDE2JPLrc1Y.jpg,Edward Dmytryk
43232,Les Girls,"After writing a tell-all book about her days in the dance troupe ""Barry Nichols and Les Girls"", Sybil Wren is sued for libeling her fellow dancer Angele. A Rashômon style narrative presents the story from three points of view where Sybil accuses Angele of having an affair with Barry, while Angele insists that it was actually Sybil who was having the affair. Finally, Barry gives his side of the story.","Comedy, Music, Romance","extramarital affair, libel",1957,6.4,11.0,/zlUTyM4lmMGT1ysXOIVh22cJM2p.jpg,George Cukor
22201,Gunfight at the O.K. Corral,Lawman Wyatt Earp and outlaw Doc Holliday form an unlikely alliance which culminates in their participation in the legendary Gunfight at the O.K. Corral.,Western,"wyatt earp, historical figure, doc holliday, two guns belt",1957,6.9,64.0,/oJEGtvIITaMjohLxW1uIjV9uVRx.jpg,John Sturges
11424,High Society,"Childhood friends Tracy Lord and C.K. Dexter Haven got married and quickly divorced. Now Tracy is about to marry again, this time to a shrewd social-climbing businessman. Bing still loves her. Spy magazine blackmails Grace's family by threatening to reveal her playboy father's exploits if not allowed to cover the wedding.","Comedy, Drama, Music, Romance","jazz musician, rhode island",1956,7.2,48.0,/mcksUKrHMcSTiucirm1qDdabxVy.jpg,Charles Walters
34857,Kiss Me Kate,"Fred and Lilly are a divorced pair of actors who are brought together by Cole Porter who has written a musical version of The Taming of the Shrew. Of course, the couple seem to act a great deal like the characters they play. A fight on the opening night threatens the production, as well as two thugs who have the mistaken idea that Fred owes their boss money and insist on staying next to him all night.",Music,"shakespeare, musical, broadway show",1953,6.8,24.0,/cnssMIjdRfibNStLjSG58NhKGr.jpg,George Sidney
604,The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.","Adventure, Action, Thriller, Science Fiction","saving the world, artificial intelligence, man vs machine, martial arts, kung fu, underground world, dream, hero, fight, computer virus, key, future, plato, precognition, rave, dying and death, virtual reality, dystopia, computer, faith, world religion, truth, mission, cyberpunk, woman director, gnosticism",2003,6.7,3500.0,/ezIurBz2fdUc68d98Fp9dRf5ihv.jpg,Lilly Wachowski
55616,Dracula: Pages from a Virgin's Diary,"A ballet rendition of Bram Stoker's gothic novel DRACULA, presented in a style reminiscent of the silent expressionistic cinema of the early 20th Century. This work employs the subtle and sometimes bold use of color to emphasize its themes, but mainly is presented in black-and-white, or tinted in monochrome. No spoken dialogue can be heard, and the story of a sinister but intriguing immigrant who preys upon young English women unfolds through dance, pantomime and subtitles.",Horror,"dracula, independent film",2002,6.9,8.0,/qFL57Kl4ryskdgR1VeXxozcLqM5.jpg,Guy Maddin
10720,Down with Love,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.","Action, Comedy, Romance, Thriller","sex, journalist, empowerment, womanizer, playboy, farce, author, feminist, new york city",2003,6.1,202.0,/x045RokNPRTxi4KOFiLVGAKtWkb.jpg,Peyton Reed
51230,Cinemania,"This documentary about the culture of intense cinephilia in New York City reveals the impassioned world of five obsessed movie buffs. The filmmakers expose this delightfully deranged cult by capturing the daily lives of its members. Interviews in movie houses, on the street and in the homes of the subjects tell the story of each individual. Many cannot hold a job, or choose not to. All of them have demoted the importance of the real world, giving all of their attention to the fantasy world of the movies. These human encyclopedias of cinema see two to five films a day, and from 600 to 2,000 films per year. Many have no physical sex lives, living instead in a world of romance with stars like James Dean or Audrey Hepburn. This is the story of their lives, their memories, their unbending habits and the films they love.",Documentary,"cinema, cinephilia, obsession, collector, hobby, independent film, new york city, obsessed fan, film fan, theater, manhattan, new york city, woman director, film buff, movie fan",2002,7.1,10.0,/snLIC1iAvnlNCVR6yOO2mrIjiqR.jpg,Stephen Kijak
